#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:05.132504393Z,8,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
,,1,files_input_total_size,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:05.132504393Z,1134021503,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
,,2,files_output_num,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:12.481156823Z,4,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
,,3,files_output_total_size,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:12.481156823Z,2415916,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
,,4,max_cpus,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:06.131769196Z,2,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
,,5,max_mem,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),2024-01-24T01:04:47.540954452Z,2024-02-23T01:04:47.540954452Z,2024-02-22T09:23:06.131769196Z,12884901888,NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (INPUT_E2_REP1_T1) (94),1747026,94
