#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:51:41.150330189Z,9,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
,,1,files_input_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:51:41.150330189Z,212690581,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
,,2,files_output_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:54:48.44681404Z,5,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
,,3,files_output_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:54:48.44681404Z,246602897,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
,,4,max_cpus,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:51:43.148644628Z,12,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
,,5,max_mem,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),2024-01-24T01:04:29.211736699Z,2024-02-23T01:04:29.211736699Z,2024-02-22T22:51:43.148644628Z,77309411328,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (INPUT_VEH_REP1) (457),1335244,457
