#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:48:39.371243335Z,9,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
,,1,files_input_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:48:39.371243335Z,54348775,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
,,2,files_output_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:51:40.053242587Z,5,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
,,3,files_output_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:51:40.053242587Z,182794460,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
,,4,max_cpus,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:48:41.369447872Z,12,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
,,5,max_mem,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),2024-01-24T01:04:28.777500277Z,2024-02-23T01:04:28.777500277Z,2024-02-22T22:48:41.369447872Z,77309411328,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_COMPUTEMATRIX (FOXA1_IP_VEH_REP1) (456),1314882,456
