#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:15.633799999Z,13,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
,,1,files_input_total_size,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:15.633799999Z,90782,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
,,2,files_output_num,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:18.787303205Z,7,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
,,3,files_output_total_size,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:18.787303205Z,194397,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
,,4,max_cpus,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:17.634080434Z,6,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
,,5,max_mem,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),2024-01-24T01:54:50.340959675Z,2024-02-23T01:54:50.340959675Z,2024-02-22T00:27:17.634080434Z,38654705664,NFCORE_VIRALRECON:ILLUMINA:VARIANTS_IVAR:VARIANTS_QC:SNPEFF_SNPSIFT:SNPEFF_ANN (SAMPLE_47) (1766),4128394,1766
