#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:11:23.592744257Z,9,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
,,1,files_input_total_size,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:11:23.592744257Z,5940231210,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
,,2,files_output_num,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:39:10.088943949Z,5,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
,,3,files_output_total_size,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:39:10.088943949Z,7178446282,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
,,4,max_cpus,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:11:25.592531225Z,6,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
,,5,max_mem,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),2024-01-24T01:05:03.044316633Z,2024-02-23T01:05:03.044316633Z,2024-02-22T18:11:25.592531225Z,38654705664,NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (EZH2_IP_TKO_REP2) (320),3949385,320
