#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:45:39.163202021Z,10,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
,,1,files_input_total_size,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:45:39.163202021Z,87584746,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
,,2,files_output_num,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:47:30.066156995Z,7,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
,,3,files_output_total_size,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:47:30.066156995Z,96352392,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
,,4,max_cpus,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:45:41.161390236Z,6,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
,,5,max_mem,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),2024-01-24T01:53:26.870815203Z,2024-02-23T01:53:26.870815203Z,2024-02-21T21:45:41.161390236Z,38654705664,NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_41) (377),1886542,377
