#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:16:07.029725996Z,16,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
,,1,files_input_total_size,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:16:07.029725996Z,2211863660,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
,,2,files_output_num,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:46:33.695199697Z,6,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
,,3,files_output_total_size,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:46:33.695199697Z,1506859583,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
,,4,max_cpus,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:16:10.027987846Z,2,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
,,5,max_mem,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),2024-01-26T11:17:21.360544232Z,2024-02-25T11:17:21.360544232Z,2024-02-24T17:16:10.027987846Z,8589934592,NFCORE_MAG:MAG:BINNING_PREPARATION:BOWTIE2_ASSEMBLY_ALIGN (MEGAHIT-CAPES_S11-CAPES_S11) (51),1325614,51
