#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:42:04.95730405Z,9,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
,,1,files_input_total_size,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:42:04.95730405Z,332383363,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
,,2,files_output_num,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:43:08.438976919Z,5,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
,,3,files_output_total_size,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:43:08.438976919Z,41660296,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
,,4,max_cpus,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:42:06.948213204Z,12,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
,,5,max_mem,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2024-01-25T10:56:53.561950245Z,2024-02-24T10:56:53.561950245Z,2024-02-24T05:42:06.948213204Z,77309411328,NFCORE_MHCQUANT:MHCQUANT:OPENMS_COMETADAPTER (3) (15),2915427,15
