#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:04.575541833Z,9,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
,,1,files_input_total_size,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:04.575541833Z,150787604,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
,,2,files_output_num,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:09.919690114Z,10,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
,,3,files_output_total_size,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:09.919690114Z,203732839,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
,,4,max_cpus,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:06.573953954Z,6,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
,,5,max_mem,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),2024-01-24T01:57:20.160484517Z,2024-02-23T01:57:20.160484517Z,2024-02-21T20:46:06.573953954Z,38654705664,NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_24) (52),1102200,52
