#datatype,string,long,string,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#group,false,false,true,true,true,true,false,false,true,true,true
#default,_result,,,,,,,,,,
,result,table,_field,_measurement,_start,_stop,_time,_value,name,pid,tid
,,0,files_input_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:39:32.268503559Z,8,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
,,1,files_input_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:39:32.268503559Z,11804621,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
,,2,files_output_num,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:40:31.728237339Z,5,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
,,3,files_output_total_size,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:40:31.728237339Z,12729322,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
,,4,max_cpus,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:39:34.26706244Z,2,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
,,5,max_mem,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),2024-01-24T01:05:17.891757115Z,2024-02-23T01:05:17.891757115Z,2024-02-22T22:39:34.26706244Z,12884901888,NFCORE_CHIPSEQ:CHIPSEQ:DEEPTOOLS_PLOTHEATMAP (FOXA1_IP_E2_REP2) (510),1259389,510
